;Unnamed: 0;img_artiste;url_img_taille_adaptee;url_redir;url_img_secours;artiste;lieu;even_streaming;titre;loc;icone_epingle;url_even;url_artiste;txt_watch_live;est_plus;txt_redir;RSVP;RSVP_int;horaire_debut;horaire_fin;fuseau;regle_affichage;locale;latitude;longitude;weekend_vdd_soir;artiste_provenance
565;565;https://photos.bandsintown.com/thumb/16476060.jpeg;https://media.bandsintown.com/110x110/16476060.webp;https://www.bandsintown.com/e/105549859-lenny-kravitz-at-dolby-live?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Lenny Kravitz;Dolby Live;False;Blue Electric Light Tour, Las Vegas;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105549859-lenny-kravitz-at-dolby-live?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1505-lenny-kravitz?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;87;87;2024-10-18 20:00:00;;America/Los_Angeles;datetime;en;36.1042656;-115.1743894;1;
566;566;https://photos.bandsintown.com/thumb/6494456.jpeg;https://media.bandsintown.com/110x110/6494456.webp;https://www.bandsintown.com/e/1031560156-earth-wind-and-fire-at-the-venetian?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Earth, Wind & Fire;The Venetian;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031560156-earth-wind-and-fire-at-the-venetian?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/13561817-earth-wind-and-fire?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;25;25;2024-10-18 20:30:00;;America/Los_Angeles;datetime;en;21.7749921;-72.21790674876462;1;
568;568;https://photos.bandsintown.com/thumb/189847.jpeg;https://media.bandsintown.com/110x110/189847.webp;https://www.bandsintown.com/e/1032576209-greg-hahn-at-westgate-las-vegas-resort-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Greg Hahn;Westgate Las Vegas Resort & Casino;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032576209-greg-hahn-at-westgate-las-vegas-resort-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/151143-greg-hahn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 21:00:00;;America/Los_Angeles;datetime;en;36.1356551;-115.15134287931016;1;
569;569;https://photos.bandsintown.com/thumb/17848635.jpeg;https://media.bandsintown.com/110x110/17848635.webp;https://www.bandsintown.com/e/1032552113-heath-harmison-at-westgate-las-vegas-resort-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Heath Harmison;Westgate Las Vegas Resort & Casino;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032552113-heath-harmison-at-westgate-las-vegas-resort-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/9930894-heath-harmison?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 21:00:00;;America/Los_Angeles;datetime;en;36.1356551;-115.15134287931016;1;
570;570;https://photos.bandsintown.com/thumb/17127876.jpeg;https://media.bandsintown.com/110x110/17127876.webp;https://www.bandsintown.com/e/105833795-dj-tripps-at-fontainebleau-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;DJ TRIPPS;Fontainebleau Las Vegas;False;Azul w/ Tripps;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105833795-dj-tripps-at-fontainebleau-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15533278-dj-tripps?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 21:00:00;;America/Los_Angeles;datetime;en;;;1;
572;572;https://photos.bandsintown.com/thumb/16707761.jpeg;https://media.bandsintown.com/110x110/16707761.webp;https://www.bandsintown.com/e/105668796-emo-night-karaoke-at-swan-dive?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Emo Night Karaoke;Swan Dive;False;Emo Night Karaoke @ When We Were Young;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105668796-emo-night-karaoke-at-swan-dive?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/14638738-emo-night-karaoke?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;29;29;2024-10-18 21:00:00;;America/Los_Angeles;datetime;en;44.607285;-71.92803;1;
573;573;https://photos.bandsintown.com/thumb/16627538.jpeg;https://media.bandsintown.com/110x110/16627538.webp;https://www.bandsintown.com/e/105946678-taylor-goes-emo-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;TAYLOR GOES EMO;AREA15;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105946678-taylor-goes-emo-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15539963-taylor-goes-emo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-18 21:00:00;;America/Los_Angeles;datetime;en;-13.96101625;33.76950792327203;1;
574;574;https://photos.bandsintown.com/thumb/9618367.jpeg;https://media.bandsintown.com/110x110/9618367.webp;https://www.bandsintown.com/e/1032216377-rupaul's-drag-race-at-go-pool-at-the-flamingo-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;RuPaul's Drag Race;GO Pool at the Flamingo Hotel and Casino;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032216377-rupaul's-drag-race-at-go-pool-at-the-flamingo-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/973835-rupaul's-drag-race?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-18 21:30:00;;America/Los_Angeles;datetime;en;;;1;
575;575;https://photos.bandsintown.com/thumb/9619765.jpeg;https://media.bandsintown.com/110x110/9619765.webp;https://www.bandsintown.com/e/1029916739-jabbawockeez-at-jabbawockeez-theater-at-mgm-grand-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Jabbawockeez;Jabbawockeez Theater at MGM Grand Hotel & Casino;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1029916739-jabbawockeez-at-jabbawockeez-theater-at-mgm-grand-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/190405-jabbawockeez?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-18 21:30:00;;America/Los_Angeles;datetime;en;;;1;
576;576;https://photos.bandsintown.com/thumb/15485923.jpeg;https://media.bandsintown.com/110x110/15485923.webp;https://www.bandsintown.com/e/105522099-barbwire-at-gilley's-saloon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Barbwire;Gilley's Saloon;False;Barbwire at Gilley's Saloon;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105522099-barbwire-at-gilley's-saloon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/530736-barbwire?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:00:00;;America/Los_Angeles;datetime;en;;;1;
577;577;https://photos.bandsintown.com/thumb/18259558.jpeg;https://media.bandsintown.com/110x110/18259558.webp;https://www.bandsintown.com/e/105966945-your-best-nightmare-at-double-down-saloon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Your Best Nightmare;Double Down Saloon;False;We Are Still Young;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105966945-your-best-nightmare-at-double-down-saloon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1456957-your-best-nightmare?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:00:00;;America/Los_Angeles;datetime;en;40.7225685;-73.9858462;1;
578;578;https://photos.bandsintown.com/thumb/11945615.jpeg;https://media.bandsintown.com/110x110/11945615.webp;https://www.bandsintown.com/e/105965476-dj-supajames-at-gold-spike?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;DJ SupaJames;Gold Spike;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105965476-dj-supajames-at-gold-spike?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2505684-dj-supajames?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:00:00;;America/Los_Angeles;datetime;en;39.79804355;-105.05666077415796;1;
579;579;https://photos.bandsintown.com/thumb/16941266.jpeg;https://media.bandsintown.com/110x110/16941266.webp;https://www.bandsintown.com/e/105985837-dee-jay-silver-at-skyfall-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Dee Jay Silver;Skyfall Lounge;False;PRIVATE EVENT LAS VEGAS NV;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105985837-dee-jay-silver-at-skyfall-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1237902-dee-jay-silver?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-18 22:00:00;2024-10-18T23:30:00;America/Los_Angeles;datetime;en;;;1;
580;580;https://photos.bandsintown.com/thumb/17102675.jpeg;https://media.bandsintown.com/110x110/17102675.webp;https://www.bandsintown.com/e/105995100-ryan-whyte-maloney-at-rhythm-and-riffs-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Ryan Whyte Maloney;Rhythm & Riffs Lounge;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105995100-ryan-whyte-maloney-at-rhythm-and-riffs-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/7465395-ryan-whyte-maloney?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:00:00;;America/Los_Angeles;datetime;en;;;1;
581;581;https://photos.bandsintown.com/thumb/18436803.jpeg;https://media.bandsintown.com/110x110/18436803.webp;https://www.bandsintown.com/e/106025794-thomas-cain-at-ole-red-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Thomas Cain;Ole Red Las Vegas;False;Ole Red Las Vegas;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106025794-thomas-cain-at-ole-red-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15515906-thomas-cain?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:00:00;;America/Los_Angeles;datetime;en;;;1;
583;583;https://photos.bandsintown.com/thumb/6946173.jpeg;https://media.bandsintown.com/110x110/6946173.webp;https://www.bandsintown.com/e/1031338171-chippendales-at-rio-all-suites-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;Chippendales;Rio All Suites Hotel & Casino;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031338171-chippendales-at-rio-all-suites-hotel-and-casino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/230075-chippendales?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:30:00;;America/Los_Angeles;datetime;en;;;1;
584;584;https://photos.bandsintown.com/thumb/7640538.jpeg;https://media.bandsintown.com/110x110/7640538.webp;https://www.bandsintown.com/e/1030820101-emo-nite-at-zouk-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Emo Nite;Zouk Nightclub;False;Emo Nite ;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030820101-emo-nite-at-zouk-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/13867906-emo-nite?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;29;29;2024-10-18 22:30:00;;America/Los_Angeles;datetime;en;;;1;
585;585;https://photos.bandsintown.com/thumb/9715517.jpeg;https://media.bandsintown.com/110x110/9715517.webp;https://www.bandsintown.com/e/1032748561-dj-justin-credible-at-hakkasan-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;DJ Justin Credible;Hakkasan Nightclub;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032748561-dj-justin-credible-at-hakkasan-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2278169-dj-justin-credible?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-18 22:30:00;;America/Los_Angeles;datetime;en;;;1;
587;587;https://photos.bandsintown.com/thumb/18404482.jpeg;https://media.bandsintown.com/110x110/18404482.webp;https://www.bandsintown.com/e/1032644571-dillon-francis-at-xs-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Dillon Francis;XS Nightclub;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032644571-dillon-francis-at-xs-nightclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1152615-dillon-francis?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;7;7;2024-10-18 22:30:00;;America/Los_Angeles;datetime;en;36.1284773;-115.16463310581196;1;
588;588;https://photos.bandsintown.com/thumb/15916694.jpeg;https://media.bandsintown.com/110x110/15916694.webp;https://www.bandsintown.com/e/104915417-a-day-to-remember-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;A Day To Remember;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104915417-a-day-to-remember-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/47185-a-day-to-remember?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1,029;1029;2024-10-19 10:00:00;2024-10-19T22:00:00;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
589;589;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.webp;https://www.bandsintown.com/e/1033010334-when-we-were-young-at-larry-flynt's-hustler-club-las-vegas-strip-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;When We Were Young;Larry Flynt's Hustler Club - Las Vegas Strip Club;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033010334-when-we-were-young-at-larry-flynt's-hustler-club-las-vegas-strip-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1195380-when-we-were-young?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;3;3;2024-10-19 10:00:00;;America/Los_Angeles;datetime;en;;;1;
590;590;https://photos.bandsintown.com/thumb/18337304.jpeg;https://media.bandsintown.com/110x110/18337304.webp;https://www.bandsintown.com/e/105991648-dj-pauly-d-at-marquee-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;DJ Pauly D;Marquee Dayclub;False;Marquee Dayclub;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105991648-dj-pauly-d-at-marquee-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/941845-dj-pauly-d?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;5;5;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;;;1;
591;591;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.webp;https://www.bandsintown.com/e/1032746865-rob-guson-at-wet-republic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Rob Guson;Wet Republic;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032746865-rob-guson-at-wet-republic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2261161-rob-guson?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.10563045000001;-115.1657857695081;1;
592;592;https://photos.bandsintown.com/thumb/18065912.jpeg;https://media.bandsintown.com/110x110/18065912.webp;https://www.bandsintown.com/e/1032800297-u2-at-the-sphere?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;U2;The Sphere;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032800297-u2-at-the-sphere?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/315-u2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;17;17;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;40.7104974;-74.0138892;1;
593;593;https://photos.bandsintown.com/thumb/8880445.jpeg;https://media.bandsintown.com/110x110/8880445.webp;https://www.bandsintown.com/e/1030133261-saves-the-day-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Saves the Day;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030133261-saves-the-day-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/539-saves-the-day?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;38;38;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
594;594;https://photos.bandsintown.com/thumb/17108266.jpeg;https://media.bandsintown.com/110x110/17108266.webp;https://www.bandsintown.com/e/1030133190-basement-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Basement;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030133190-basement-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/265926-basement?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;48;48;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
595;595;https://photos.bandsintown.com/thumb/13011751.jpeg;https://media.bandsintown.com/110x110/13011751.webp;https://www.bandsintown.com/e/1030133258-l.s.-dunes-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;L.S. Dunes;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030133258-l.s.-dunes-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15509473-l.s.-dunes?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;105;105;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
596;596;https://photos.bandsintown.com/thumb/15916837.jpeg;https://media.bandsintown.com/110x110/15916837.webp;https://www.bandsintown.com/e/104915513-new-found-glory-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;New Found Glory;Las Vegas Festival Grounds;False;When We Were Young 2024 - SOLD OUT;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104915513-new-found-glory-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/175-new-found-glory?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;78;78;2024-10-19 11:00:00;2024-10-19T23:00:00;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
598;598;https://photos.bandsintown.com/thumb/17407204.jpeg;https://media.bandsintown.com/110x110/17407204.webp;https://www.bandsintown.com/e/1030133426-the-all-american-rejects-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;The All-American Rejects;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030133426-the-all-american-rejects-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/55-the-all-american-rejects?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;218;218;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
608;608;https://photos.bandsintown.com/thumb/11719170.jpeg;https://media.bandsintown.com/110x110/11719170.webp;https://www.bandsintown.com/e/1030133204-3oh!3-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;3OH!3;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030133204-3oh!3-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/3708-3oh!3?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;174;174;2024-10-19 11:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
620;620;https://photos.bandsintown.com/thumb/8440390.jpeg;https://media.bandsintown.com/110x110/8440390.webp;https://www.bandsintown.com/e/1033041546-kaskade-at-ayu-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Kaskade;AYU Dayclub;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033041546-kaskade-at-ayu-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1227-kaskade?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;6;6;2024-10-19 12:00:00;;America/Los_Angeles;datetime;en;;;1;
621;621;https://photos.bandsintown.com/thumb/17860477.jpeg;https://media.bandsintown.com/110x110/17860477.webp;https://www.bandsintown.com/e/104915358-state-champs-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;State Champs;Las Vegas Festival Grounds;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104915358-state-champs-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/259462-state-champs?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;85;85;2024-10-19 12:00:00;2024-10-19T23:30:00;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
